"","ENTREZID","SYMBOL"
"12365","69863","Ttc39b"
"12366","23837","Cfdp1"
"12367","97165","Hmgb2"
"12368","102308570","Lbhd1"
"12369","74489","5430421F17Rik"
"12370","68458","Ppp1r14a"
"12371","399612","9630010G10Rik"
"12372","100609","Nsun5"
"12373","84111","Gpr87"
"12374","12896","Cpt2"
"12375","104382","Barhl2"
"12376","19127","Prop1"
"12377","96875","Prg4"
"12378","11636","Ak1"
"12379","433619","Kprp"
"12380","22646","Zfp105"
"12381","22771","Zic1"
"12382","19074","Prg2"
"12383","545140","Or10ad1c"
"12384","18387","Oprk1"
"12385","22680","Zfp207"
"12386","69097","Trim15"
"12387","74883","4930461C15Rik"
"12388","100862268","Gm16958"
"12389","226517","Smg7"
"12390","20403","Itsn2"
"12391","223917","Krt79"
"12392","69019","Spcs1"
"12393","71968","Wdr73"
"12394","66202","1110059G10Rik"
"12395","16797","Lat"
"12396","13498","Atn1"
"12397","105014","Rdh14"
"12398","100313510","C530020B09Rik"
"12399","20771","Mucl1"
"12400","74713","4930519E07Rik"
"12401","105246434","Gm41724"
"12402","74873","4930443G03Rik"
"12403","16016","Ighg2b"
"12404","100862329","Btbd35f21"
"12405","270162","Elmod1"
"12406","214855","Arid5a"
"12407","94275","Maged1"
"12408","77481","C030048H21Rik"
"12409","80883","Ntng1"
"12410","70584","Pak4"
"12411","13610","S1pr3"
"12412","100039284","Gm2137"
"12413","218973","Wdhd1"
"12414","13549","Dyrk1b"
"12415","20460","Stil"
"12416","74338","Slc6a19"
"12417","68867","Rnf122"
"12418","22654","Zfp13"
"12419","77996","Cutal"
"12420","319770","B930093H17Rik"
"12421","18041","Nfs1"
"12422","332359","Tigd3"
"12423","77128","Crebrf"
"12424","109929","Zbtb25"
"12425","16598","Klf2"
"12426","66834","Acot13"
"12427","67131","Acbd4"
"12428","100689703","9330133O14Rik"
"12429","19214","Ptgdr"
"12430","68232","1700120K04Rik"
"12431","24030","Mrps12"
"12432","108807","4933415E08Rik"
"12433","17193","Mbd4"
"12434","54369","Nme6"
"12435","22024","Crisp2"
"12436","26912","Gcat"
"12437","20719","Serpinb6a"
"12438","320267","Fubp3"
"12439","237928","Phospho1"
"12440","23881","G3bp2"
"12441","626854","Gm38396"
"12442","97725","C80113"
"12443","54426","Hgfac"
"12444","14626","Gk2"
"12445","74596","Cds1"
"12446","100503036","Ccdc179"
"12447","69941","2810408I11Rik"
"12448","12889","Cplx1"
"12449","68774","Ms4a6d"
"12450","268567","Tmem229b"
"12451","75104","Mmd2"
"12452","235416","Lman1l"
"12453","223825","Mroh2b"
"12454","74983","4930477O15Rik"
"12455","68801","Elovl5"
"12456","213582","Map9"
"12457","72722","Fam98a"
"12458","67860","S100a16"
"12459","12490","Cd34"
"12460","13476","Reep5"
"12461","72976","2900064K03Rik"
"12462","243372","Zfp775"
"12463","97112","Nmd3"
"12464","56643","Slc15a1"
"12465","327814","Ppfia2"
"12466","15900","Irf8"
"12467","52609","Cbx7"
"12468","213393","Depp1"
"12469","72861","2900005I04Rik"
"12470","50997","Mpp2"
"12471","97875","C79329"
"12472","99650","4933434E20Rik"
"12473","110058","Syt17"
"12474","13057","Cyba"
"12475","105957","AU015449"
"12476","71409","Fmnl2"
"12477","230613","Skint10"
"12478","17840","Mup1"
"12479","66922","Rras2"
"12480","24051","Sgcb"
"12481","103161","Apof"
"12482","338371","Endov"
"12483","110809","Srsf1"
"12484","13119","Cyp4a14"
"12485","102635122","3110005L24Rik"
"12486","110920","Hspa13"
"12487","75219","Dusp18"
"12488","19365","Rad52"
"12489","402722","E030016H06Rik"
"12490","216766","Gemin5"
"12491","20869","Stk11"
"12492","30940","Usp25"
"12493","12294","Cacna2d3"
"12494","171405","Slc22a27"
"12495","68857","Dtwd2"
"12496","30952","Cngb3"
"12497","66733","Kcng4"
"12498","78755","Pabir2"
"12499","12406","Serpinh1"
"12500","74420","4933406P04Rik"
"12501","56365","Clcnkb"
"12502","74189","Phactr3"
"12503","50766","Crim1"
"12504","245855","BC026513"
"12505","66695","Aspn"
"12506","100503868","Gm19935"
"12507","70415","Stk26"
"12508","26558","Homer3"
"12509","230735","Epha10"
"12510","70782","4631402F24Rik"
"12511","20675","Sox3"
"12512","110265","Msra"
"12513","20208","Saa1"
"12514","102636754","Gm33738"
"12515","75018","4930473M17Rik"
"12516","68528","Smim6"
"12517","79264","Krit1"
"12518","66766","Tmem239"
"12519","74363","4931430N09Rik"
"12520","20419","Shcbp1"
"12521","106993","AU022538"
"12522","192173","Mcrip1"
"12523","16716","Ky"
"12524","106973","AU015741"
"12525","171170","Mbnl3"
"12526","56517","Slc22a21"
"12527","100504454","4930573C08Rik"
"12528","399578","8030447M02Rik"
"12529","19082","Prkag1"
"12530","75881","4930579K19Rik"
"12531","211623","Plac9"
"12532","228359","Arhgap1"
"12533","11899","Astn1"
"12534","76279","Cyp2d26"
"12535","71218","4933428L01Rik"
"12536","225055","Fbxo11"
"12537","19716","Bex1"
"12538","16362","Irf1"
"12539","75901","Dcp1a"
"12540","217325","Llgl2"
"12541","13184","Dcpp1"
"12542","16592","Fabp5"
"12543","108030","Lin7a"
"12544","226499","Odr4"
"12545","230673","Ipo13"
"12546","26549","Itgb1bp2"
"12547","69707","Iqcg"
"12548","11545","Parp1"
"12549","74267","Iqcf1"
"12550","23876","Fbln5"
"12551","21408","Zfp354a"
"12552","57349","Ppbp"
"12553","330836","Slc7a6"
"12554","71985","Acad10"
"12555","68981","Snrpa1"
"12556","13489","Drd2"
"12557","15213","Hey1"
"12558","56397","Morf4l2"
"12559","225523","Cep120"
"12560","13807","Eno2"
"12561","68202","Ndufa5"
"12562","12290","Cacna1e"
"12563","668661","2410002F23Rik"
"12564","210789","Tbc1d4"
"12565","19263","Ptprb"
"12566","74727","4930517G19Rik"
"12567","66414","Ndufa12"
"12568","57320","Park7"
"12569","68558","Ankra2"
"12570","407812","Zfp941"
"12571","210544","Tbc1d31"
"12572","382018","Unc13a"
"12573","76419","Smkr-ps"
"12574","12544","Cdc45"
"12575","76808","Rpl18a"
"12576","234736","Rfwd3"
"12577","319463","C230057M02Rik"
"12578","22724","Zbtb7b"
"12579","11516","Adcyap1"
"12580","66568","Rwdd3"
"12581","433646","1700061I17Rik"
"12582","402753","D630033A02Rik"
"12583","77328","C030009O12Rik"
"12584","12931","Crlf1"
"12585","72609","2700070H01Rik"
"12586","69297","Lrrc46"
"12587","20530","Slc31a2"
"12588","26405","Map3k2"
"12589","328778","Rab26"
"12590","24071","Synj2bp"
"12591","381816","Clec2m"
"12592","18753","Prkcd"
"12593","268759","9930012K11Rik"
"12594","71395","Cdcp3"
"12595","629141","Misfa"
"12596","208092","Chmp6"
"12597","26372","Clcn6"
"12598","24052","Sgcd"
"12599","19348","Kif20a"
"12600","75641","Frey1"
"12601","53972","Ngef"
"12602","16772","Lama1"
"12603","216238","Eea1"
"12604","399633","A630014C17Rik"
"12605","74133","Smg8"
"12606","78232","Trappc6b"
"12607","14629","Gclc"
"12608","108657","Rnpepl1"
"12609","72747","Ttc39c"
"12610","16114","Igk-V28"
"12611","23948","Mmp17"
"12612","226791","Lyplal1"
"12613","72056","1810055G02Rik"
"12614","320342","4931432P07Rik"
"12615","320479","C330024D21Rik"
"12616","71392","5430401F13Rik"
"12617","100526796","Cahm"
"12618","11768","Ap1m2"
"12619","16939","Loricrin"
"12620","57895","Ccdc126"
"12621","245865","Spag4"
"12622","241915","Phc3"
"12623","16198","Il9"
"12624","75766","Dcstamp"
"12625","26914","Macroh2a1"
"12626","14623","Gjb6"
"12627","76071","Jakmip1"
"12628","22202","Uba1y"
"12629","93790","Nipa2"
"12630","78081","Crisp4"
"12631","75135","4930526I15Rik"
"12632","268373","Ppia"
"12633","217835","Rin3"
"12634","16370","Irs4"
"12635","68164","A430106A12Rik"
"12636","26407","Map3k4"
"12637","216829","Mmgt2"
"12638","319830","1500004A13Rik"
"12639","211556","Ap1ar"
"12640","70887","Dmrtc1a"
"12641","20619","Snap23"
"12642","212127","Proser1"
"12643","71999","Fbxo22"
"12644","12514","Cd68"
"12645","66930","Fank1"
"12646","74714","4930511J24Rik"
"12647","56030","Tmem131"
"12648","67441","Isoc2b"
"12649","30927","Snai3"
"12650","74778","Rrp7a"
"12651","66185","Virma"
"12652","319685","4732496C06Rik"
"12653","22418","Wnt5a"
"12654","74579","4833419E13Rik"
"12655","14269","Fnbp1"
"12656","74914","Cylc2"
"12657","70382","Kctd2"
"12658","67084","Ceacam14"
"12659","19049","Ppp1r1b"
"12660","58231","Stk4"
"12661","446210","AY702103"
"12662","233744","Spon1"
"12663","65255","Asb4"
"12664","140546","Eri3"
"12665","27216","Or5g26"
"12666","21672","Prdx2"
"12667","100040266","Gm2682"
"12668","97644","C79356"
"12669","228019","Mettl8"
"12670","635668","Fbxw23"
"12671","226695","Ifi205"
"12672","97097","C85328"
"12673","269023","Zfp608"
"12674","67164","Lipt2"
"12675","13234","Defa15"
"12676","12151","Bmi1"
"12677","232087","Mat2a"
"12678","238386","Btbd7"
"12679","57738","Slc15a2"
"12680","52053","D1Ertd86e"
"12681","242584","Dnai4"
"12682","107934","Celsr3"
"12683","72416","Lrpprc"
"12684","239833","Lmln"
"12685","66603","Gemin2"
"12686","102635066","Gm32497"
"12687","665180","Clec2l"
"12688","666279","Dspp"
"12689","16649","Kpna4"
"12690","71943","Tom1l1"
"12691","329908","Usp24"
"12692","12506","Cd48"
"12693","17388","Mmp15"
"12694","77632","Pramel13"
"12695","12154","Bmp10"
"12696","100034739","Gm17762"
"12697","20905","Sts"
"12698","98064","C78888"
"12699","76048","5830433D23Rik"
"12700","69094","Tmem160"
"12701","13007","Csrp1"
"12702","77017","E130018N17Rik"
"12703","14184","Fgfr3"
"12704","66585","Snrnp40"
"12705","100862348","Gm21941"
"12706","18432","Mybbp1a"
"12707","245555","Nexmif"
"12708","20788","Srebf2"
"12709","20821","Trim21"
"12710","245468","Pnma3"
"12711","56289","Rassf1"
"12712","18631","Pex11a"
"12713","69962","Mettl18"
"12714","319454","Rptoros"
"12715","26363","Btd"
"12716","243043","Kctd8"
"12717","16392","Isl1"
"12718","13388","Dll1"
"12719","171212","Galnt10"
"12720","77437","9430087B13Rik"
"12721","382010","Cep44"
"12722","16661","Krt10"
"12723","53420","Syt5"
"12724","78666","9530067L11Rik"
"12725","94222","Olig3"
"12726","217379","Ubxn2a"
"12727","54376","Cacng3"
"12728","216831","Arhgap44"
"12729","19345","Rab5c"
"12730","97969","C79601"
"12731","245174","Zfp937"
"12732","271377","Zbtb11"
"12733","75345","Slamf7"
"12734","54124","Cks1b"
"12735","16516","Kcnj15"
"12736","140498","Rxfp2"
"12737","14803","Grid1"
"12738","66246","Osgep"
"12739","104950","AU021977"
"12740","102916","AI451458"
"12741","77719","6030458A19Rik"
"12742","77864","Ypel2"
"12743","14272","Fnta"
"12744","230936","Phf13"
"12745","53627","Porcn"
"12746","101358","Fbxl14"
"12747","320879","B230217O12Rik"
"12748","77296","Fam162b"
"12749","106817","AW556556"
"12750","56468","Socs5"
"12751","72774","Neil1"
"12752","76469","Cmya5"
"12753","71978","Ppp2r2a"
"12754","236082","Dhrsx"
"12755","75998","5033425G24Rik"
"12756","100137727","9130230N09Rik"
"12757","338352","Nell1"
"12758","217207","Dhx8"
"12759","74684","Dnaaf8"
"12760","100504464","E230016K23Rik"
"12761","223723","Ttll12"
"12762","18295","Ogn"
"12763","21813","Tgfbr2"
"12764","66915","Cops9"
"12765","654798","D030055H07Rik"
"12766","103844","Inca1"
"12767","16510","Kcnh1"
"12768","69564","Nmrk2"
"12769","12866","Cox7a2"
"12770","70760","6330417A16Rik"
"12771","243914","Lgi4"
"12772","97827","Exd2"
"12773","83557","Lin28a"
"12774","74877","4930458K08Rik"
"12775","14525","Gcsam"
"12776","22421","Wnt7a"
"12777","99922","AW552393"
"12778","240442","Adnp2"
"12779","56351","Ptges3"
"12780","102633981","Gm31674"
"12781","83433","Trem2"
"12782","57248","Ly6i"
"12783","56773","Chst5"
"12784","71281","Apobec4"
"12785","347710","Pramel4"
"12786","105246049","Gm41408"
"12787","70799","Cep192"
"12788","13202","Ddt"
"12789","73614","Rhox13"
"12790","110304","Glra3"
"12791","142687","Asb14"
"12792","69581","Rhou"
"12793","231805","Pilra"
"12794","27215","Azi2"
"12795","219072","Haus4"
"12796","75283","4930556L07Rik"
"12797","22352","Vim"
"12798","238330","Irf2bpl"
"12799","104443","Npffr2"
"12800","330070","Gm5107"
"12801","14263","Fmo5"
"12802","170770","Bbc3"
"12803","20014","Rpn2"
"12804","67544","Fam120b"
"12805","100820711","D430050E20Rik"
"12806","13101","Cyp2d10"
"12807","224008","Spidr"
"12808","16322","Inha"
"12809","66141","Ifitm3"
"12810","240120","Zfp119b"
"12811","14840","Gsg1"
"12812","170789","Acot8"
"12813","52029","D17Ertd657e"
"12814","80749","Lrfn1"
"12815","27402","Pdhx"
"12816","240055","Neurl1b"
"12817","380797","Ighd"
"12818","64384","Sirt3"
"12819","69232","Qrich1"
"12820","270076","Gcdh"
"12821","241612","Slc5a12"
"12822","228993","Slc17a9"
"12823","80708","Pacsin3"
"12824","52037","D17Ertd763e"
"12825","66497","Cmss1"
"12826","327655","Ppip5k1"
"12827","270151","Nlrx1"
"12828","66454","Nmnat1"
"12829","26932","Ppp2r5e"
"12830","18685","Phtf1"
"12831","17139","Magea3"
"12832","208727","Hdac4"
"12833","117599","Helb"
"12834","50873","Prkn"
"12835","57912","Cdc42se1"
"12836","214359","Tmem51"
"12837","76960","Bcas1"
"12838","21985","Tpd52"
"12839","72098","Tmem68"
"12840","20738","Spn-ps"
"12841","666945","Gm10638"
"12842","78103","8430431K14Rik"
"12843","70681","Abraxas1"
"12844","12824","Col2a1"
"12845","56706","Ccnl1"
"12846","230676","Szt2"
"12847","235283","Gramd1b"
"12848","235415","Cplx3"
"12849","217369","Uts2r"
"12850","19057","Ppp3cc"
"12851","14657","Glra4"
"12852","70481","Pnma1"
"12853","78797","Ndor1"
"12854","67133","Gp2"
"12855","16535","Kcnq1"
"12856","320528","Vps13c"
"12857","16694","Krtap12-1"
"12858","52024","Ankrd22"
"12859","242864","Napepld"
"12860","16923","Sh2b3"
"12861","71081","4933416E03Rik"
"12862","319398","D330005C11Rik"
"12863","282663","Serpinb1b"
"12864","67077","Catsperz"
"12865","73174","Tbkbp1"
"12866","75617","Rps25"
"12867","18082","Nipsnap1"
"12868","235611","Plxnb1"
"12869","73385","Fam177a"
"12870","272396","Tars3"
"12871","239591","Ttll8"
"12872","227648","Sec16a"
"12873","207839","Galnt6"
"12874","101612","Grwd1"
"12875","329152","Hecw2"
"12876","17386","Mmp13"
"12877","102638722","Gm35216"
"12878","228866","Pcif1"
"12879","101744","Acp7"
"12880","66508","Lamtor1"
"12881","13185","Vps26c"
"12882","17143","Magea7-ps"
"12883","320913","Trdv2-2"
"12884","70835","Prss22"
"12885","100504145","Platr30"
"12886","69583","Tnfsf13"
"12887","71040","4933406B17Rik"
"12888","319800","Slc22a30"
"12889","78787","Usp54"
"12890","100532730","C230037L18Rik"
"12891","16873","Lhx5"
"12892","100503921","Gm19966"
"12893","231912","Katnal1"
"12894","71172","4933415J04Rik"
"12895","66715","Henmt1"
"12896","21745","Tep1"
"12897","225724","Mapk4"
"12898","320247","C030023E24Rik"
"12899","19206","Ptch1"
"12900","240038","Zfp994"
"12901","102632557","Gm28840"
"12902","634322","Trav14d-3-dv8"
"12903","225215","Rsl24d1"
"12904","27369","Dguok"
"12905","75239","4930543E12Rik"
"12906","329274","Fam163a"
"12907","105844","Card10"
"12908","106846","AA408650"
"12909","78521","B230219D22Rik"
"12910","319862","E230008O15Rik"
"12911","627914","Gm14430"
"12912","117600","Srgap1"
"12913","320382","E030030F06Rik"
"12914","69178","Snx5"
"12915","332175","Zdhhc23"
"12916","320668","B930042K01Rik"
"12917","320472","Ppm1e"
"12918","18020","Nfatc2ip"
"12919","320456","B330016D10Rik"
"12920","70369","Bag5"
"12921","56522","Papolb"
"12922","231932","Gimap7"
"12923","74931","4930481A15Rik"
"12924","71159","4933416I08Rik"
"12925","209743","Minar1"
"12926","16426","Itih3"
"12927","70885","Ints10"
"12928","171284","Timd2"
"12929","18739","Pitpnm1"
"12930","217337","Srp68"
"12931","78807","4930544L04Rik"
"12932","72522","Atxn7l2"
"12933","100043902","Six3os1"
"12934","216001","Micu1"
"12935","67900","Mtfp1"
"12936","101966","D8Ertd738e"
"12937","14672","Gna11"
"12938","320404","Itpkb"
"12939","104009","Qsox1"
"12940","277432","Vstm2l"
"12941","14133","Fcna"
"12942","75991","Slain2"
"12943","236285","Lancl3"
"12944","71766","Raver1"
"12945","12168","Bmpr2"
"12946","237860","Ssh2"
"12947","68655","Fndc1"
"12948","75580","Zbtb4"
"12949","11720","Mat1a"
"12950","78095","5430434F05Rik"
"12951","52377","Rcn3"
"12952","56040","Rplp1"
"12953","207259","Zbtb7c"
"12954","19279","Ptprr"
"12955","80288","Bcl9l"
"12956","76073","Pcgf5"
"12957","330790","Hapln4"
"12958","20750","Spp1"
"12959","18988","Pou2f3"
"12960","73738","Haus7"
"12961","56310","Gps2"
"12962","22317","Vamp1"
"12963","69938","Scrn1"
"12964","109857","Cbr3"
"12965","22030","Traf2"
"12966","73259","Cib4"
"12967","109191","9430025N12Rik"
"12968","12812","Coil"
"12969","77727","6030468B19Rik"
"12970","52333","D7Ertd523e"
"12971","69566","2310016D03Rik"
"12972","77647","Trat1"
"12973","22416","Wnt3a"
"12974","15550","Htr1a"
"12975","393082","Tmt1a2"
"12976","16784","Lamp2"
"12977","13524","Adam18"
"12978","78923","Chsy3"
"12979","56249","Actr8"
"12980","102639343","Gm35677"
"12981","59052","Mettl9"
"12982","12153","Bmp1"
"12983","209351","Wfdc6a"
"12984","11997","Akr1b7"
"12985","70465","Wdr77"
"12986","381409","Cdh26"
"12987","100310787","1700016D18Rik"
"12988","12983","Csf2rb"
"12989","66059","Krtcap2"
"12990","75613","Med25"
"12991","76830","2900022B07Rik"
"12992","66046","Ndufb5"
"12993","75094","4930522N08Rik"
"12994","76770","Csta2"
"12995","15212","Hexb"
"12996","11657","Alb"
"12997","70929","4921527H02Rik"
"12998","268515","Bahcc1"
"12999","19359","Rad23b"
"13000","13094","Cyp2b9"
"13001","234797","6430548M08Rik"
"13002","101923","BB212172"
"13003","67637","4930470P17Rik"
"13004","13197","Gadd45a"
"13005","76487","Ppp1r3g"
"13006","75951","4930578M01Rik"
"13007","77970","A930026I22Rik"
"13008","68876","Atp23"
"13009","20335","Sec61g"
"13010","84682","Cox4i2"
"13011","258755","Or52e15"
"13012","223669","Zfp7"
"13013","71373","Prr16"
"13014","67373","Prss3b"
"13015","14169","Fgf14"
"13016","436230","BC065397"
"13017","666938","Bend4"
"13018","75497","Fabp12"
"13019","245945","Rbm47"
"13020","56360","Acot9"
"13021","96951","C76554"
"13022","71304","Wbscr25"
"13023","245536","Gm614"
"13024","27275","Nufip1"
"13025","19946","Rpl30"
"13026","67889","Rbm18"
"13027","67070","Lsm14a"
"13028","110391","Qdpr"
"13029","56620","Clec4n"
"13030","101255","AU022706"
"13031","66745","Trpd52l3"
"13032","104732","Tedc1"
"13033","77839","A930036A04Rik"
"13034","497652","Acd"
"13035","20720","Serpine2"
"13036","71023","4933407C09Rik"
"13037","68235","Mturn"
"13038","77167","8030476L19Rik"
"13039","77920","A330102I10Rik"
"13040","74227","1700016A09Rik"
"13041","26879","B3galnt1"
"13042","105246765","Gm13821"
"13043","70246","3300002P09Rik"
"13044","208211","Alg1"
"13045","67356","Tmco5"
"13046","68339","Ccdc88c"
"13047","18767","Pkia"
"13048","70616","Sugp1"
"13049","18736","Pou1f1"
"13050","14747","Cmklr1"
"13051","333182","Cox6b2"
"13052","71927","Itfg1"
"13053","227674","Ddx31"
"13054","74614","Ocstamp"
"13055","74919","Slc35f6"
"13056","380686","Cnrip1"
"13057","330277","Garin1b"
"13058","52341","D4Ertd571e"
"13059","30052","Pcsk1n"
"13060","20609","Sstr5"
"13061","233549","Mogat2"
"13062","72997","Kantr"
"13063","68243","A930018P22Rik"
"13064","78038","Mccc2"
"13065","100503044","A730020M07Rik"
"13066","243743","Plxna4"
"13067","217109","Utp18"
"13068","432812","BC052688"
